_id,id,asset_id,location,alternative_name,type,accessible,hours,location_details,url,address,PostedDate,AssetName,Reason,Comments,Status,geometry
370,642,13027,Gord and Irene Risk Community Centre,Gord and Irene Risk Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/642/index.html,2650 Finch Ave W,2023-04-13T15:07:04,Gord and Irene Risk Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.56645395, 43.74738189]]}"
371,638,2074,Glen Long Community Centre,Glen Long Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/638/index.html,35 Glen Long Ave  ,2023-04-13T15:06:51,Glen Long Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.45586765, 43.70877837]]}"
372,583,1745,Flemingdon Community Centre,Flemingdon Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/583/index.html,150 Grenoble Dr  ,2023-04-13T15:06:36,Flemingdon Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.32638151, 43.713567330000004]]}"
373,1063,2070,Falstaff Community Centre,Falstaff Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/1063/index.html,50 Falstaff Ave  ,2023-04-13T15:06:28,Falstaff Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.50379685, 43.71661991]]}"
374,308,1740,Fairmount Park Community Centre,Fairmount Park Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/308/index.html,1725 Gerrard St E,2023-04-13T15:06:17,Fairmount Park Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.31492361, 43.67670825]]}"
375,822,2068,Fairfield Seniors' Centre,Fairfield Seniors' Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/822/index.html,80 Lothian Ave  ,2023-04-13T15:06:06,Fairfield Seniors' Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51924362, 43.639531999999996]]}"
376,482,13487,Fairbank Memorial Community Centre,Fairbank Memorial Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/482/index.html,2213 Dufferin St  ,2023-04-13T15:05:53,Fairbank Memorial Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44798688, 43.69129945]]}"
377,892,1737,Etobicoke Olympium,Etobicoke Olympium Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/892/index.html,590 Rathburn Rd  ,2023-04-13T15:05:37,Etobicoke Olympium Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5844329, 43.65023006]]}"
378,750,1732,Elmbank Community Centre,Elmbank Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/750/index.html,10 Rampart Rd,2023-04-13T15:04:54,Elmbank Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.58866901, 43.73475482]]}"
379,617,1729,Ellesmere Community Centre,Ellesmere Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/617/index.html,20 Canadian Rd  ,2023-04-13T15:04:36,Ellesmere Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.29934845, 43.76069713]]}"
380,1463,2065,Edithvale Community Centre,Edithvale Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/1463/index.html,131 Finch Ave W,2023-04-13T15:04:21,Edithvale Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42641853, 43.77692593]]}"
381,428,1725,Edgehill House,Edgehill House Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/428/index.html,61 Edgehill Rd,2023-04-13T15:04:10,Edgehill House Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51666843, 43.6706706]]}"
382,436,1723,Edenbridge Centre,Edenbridge Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/436/index.html,235 Edenbridge Dr,2023-04-13T15:04:01,Edenbridge Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5107944, 43.67751487]]}"
383,329,317,East York Community Centre,East York Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/329/index.html,1081 Pape Ave  ,2023-04-13T15:03:49,East York Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.34925606, 43.69176623]]}"
384,36,1720,Earl Beatty Community Centre,Earl Beatty Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/36/index.html,455 Glebeholme Blvd,2023-04-13T15:02:24,Earl Beatty Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.321287, 43.6862871]]}"
385,171,13023,Earl Bales Community Centre,Earl Bales Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/171/index.html,4169 Bathurst St  ,2023-04-13T15:02:10,Earl Bales Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43397883, 43.75459522]]}"
386,575,2064,Driftwood Community Recreation Centre,Driftwood Community Recreation Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/575/index.html,4401 Jane St  ,2023-04-13T15:01:41,Driftwood Community Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51874362, 43.76541995]]}"
387,567,1715,Douglas Snow Aquatic Centre,Douglas Snow Aquatic Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/567/index.html,5100 Yonge St,2023-04-13T15:01:31,Douglas Snow Aquatic Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.41466797, 43.76718869]]}"
388,712,281,Don Montgomery Community Centre,Don Montgomery Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/712/index.html,2467 Eglinton Ave  E ,2023-04-13T15:01:23,Don Montgomery Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.26169957, 43.73262903]]}"
389,760,13020,Domenico Di Luca Community Recreation Centre,Domenico Di Luca Community Recreation Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/760/index.html,25 Stanley Rd,2023-04-13T15:01:05,Domenico Di Luca Community Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51582707, 43.74243835]]}"
390,1056,273,Dennis R. Timbrell Resource Centre,Dennis R. Timbrell Resource Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/1056/index.html,29 St Dennis Dr  ,2023-04-13T15:00:55,Dennis R. Timbrell Resource Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.33179472, 43.71787577]]}"
391,782,2061,Curran Hall,Curran Hall Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/782/index.html,277 Orton Park Rd,2023-04-13T15:00:23,Curran Hall Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.21081046, 43.77742831]]}"
392,499,2060,Cummer Park Community Centre,Cummer Park Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/499/index.html,6000 Leslie St  ,2023-04-13T15:00:00,Cummer Park Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.37127356, 43.80010145]]}"
393,486,2057,Chalkfarm Community Centre,Chalkfarm Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/486/index.html,180 Chalkfarm Dr,2023-04-13T14:59:52,Chalkfarm Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5115751, 43.72396232]]}"
394,537,1675,Centennial Recreation Centre - Scarborough,Centennial Recreation Centre Scarborough Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/537/index.html,1967 Ellesmere Rd  ,2023-04-13T14:59:36,Centennial Recreation Centre Scarborough Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.23702885, 43.774533770000005]]}"
395,600,2055,Cedarbrook Community Centre,Cedarbrook Community Centre Washroom ,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/600/index.html,91 Eastpark Blvd  ,2023-04-13T14:57:22,Cedarbrook Community Centre Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.22739548, 43.755623910000004]]}"
396,350,2054,Carmine Stefano Community Centre,Carmine Stefano Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/350/index.html,3100 Weston Rd,2023-04-13T14:57:10,Carmine Stefano Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.53896172, 43.73383934]]}"
397,3643,63202,Canoe Landing Community Recreation Centre,Canoe Landing Community Recreation Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/3643/index.html,95 Fort York Blvd  ,2023-04-13T14:57:01,Canoe Landing Community Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.39473721, 43.63970497]]}"
398,591,1662,Burrows Hall Community Centre,Burrows Hall Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/591/index.html,1081 Progress Ave,2023-04-13T14:56:50,Burrows Hall Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.23430212000001, 43.794098229999996]]}"
399,7,2053,Broadlands Community Centre,Broadlands Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/7/index.html,19 Castlegrove Blvd  ,2023-04-13T14:56:36,Broadlands Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.32276037999999, 43.74591832]]}"
400,30,2052,Bob Abate Community Recreation Centre,Bob Abate Community Recreation Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/30/index.html,485 Montrose Ave  ,2023-04-13T14:56:27,Bob Abate Community Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42031023999999, 43.662390460000005]]}"
401,289,105,Birkdale Community Centre,Birkdale Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/289/index.html,1299 Ellesmere Rd,2023-04-13T14:56:18,Birkdale Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.26376105, 43.76820609]]}"
402,200,29641,Sir Winston Churchill Park,Sir Winston Churchill Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the clubhouse/washroom building.,https://www.toronto.ca/data/parks/prd/facilities/complex/200/index.html,301 St. Clair Ave  W ,2023-04-13T14:51:30,Sir Winston Churchill Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.40914676999999, 43.68326759]]}"
403,507,2051,Birchmount Community Centre,Birchmount Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/507/index.html,93 Birchmount Rd  ,2023-04-13T14:50:42,Birchmount Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.26218068, 43.69548544]]}"
404,24,71,Beaches Recreation Centre,Beaches Recreation Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/24/index.html,6 Williamson Rd  ,2023-04-13T14:50:29,Beaches Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.29877839, 43.67398328]]}"
405,1045,63,Barbara Frum Community Centre,Barbara Frum Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/1045/index.html,20 Covington Rd,2023-04-13T14:50:20,Barbara Frum Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43215788, 43.72070076]]}"
406,511,13008,Banbury Community Centre,Banbury Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/511/index.html,120 Banbury Rd,2023-04-13T14:50:08,Banbury Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.36951105, 43.74283989]]}"
407,503,46,Armour Heights Community Centre,Armour Heights Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/503/index.html,2140 Avenue Rd,2023-04-13T14:49:49,Armour Heights Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42184844, 43.73938607]]}"
408,42,1621,Antibes Community Centre,Antibes Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/42/index.html,140 Antibes Dr  ,2023-04-13T14:49:27,Antibes Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44699591, 43.78113838]]}"
409,487,2045,Ancaster Community Centre,Ancaster Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/487/index.html,41 Ancaster Rd,2023-04-13T14:49:12,Ancaster Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46564176, 43.73254064]]}"
410,893,13006,Albion Pool and Health Club,Albion Pool and Health Club Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/893/index.html,1485 Albion Rd,2023-04-13T14:49:02,Albion Pool and Health Club Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.58094897, 43.7392878]]}"
411,523,1608,Agincourt Recreation Centre,Agincourt Recreation Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/523/index.html,31 Glen Watford Dr,2023-04-13T14:48:47,Agincourt Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.27597812, 43.78816029]]}"
412,13,4,Adam Beck Community Centre,Adam Beck Community Centre Washroom,Washroom Building,None,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/13/index.html,79 Lawlor Ave,2023-04-13T14:48:08,Adam Beck Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.28882632999999, 43.68283754]]}"
413,2766,2091,Earl Bales Ski and Snowboard Centre,Earl Bales Ski and Snowboard Centre Washroom,Washroom Building,"Accessible Stall, Entrance Access Ramp, Child Change Table",9 a.m. to 10 p.m.,Entrance is located on the outside of the Ski and Snowboard Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/2766/index.html,4169 Bathurst St   ,2023-04-13T14:46:14,Earl Bales Ski and Snowboard Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43186017, 43.75256345]]}"
414,467,1701,Coronation Park - Toronto,Coronation Park Toronto Washroom,Washroom Building,,9 a.m. to 7:30 p.m.,Located east of the south baseball diamond.,https://www.toronto.ca/data/parks/prd/facilities/complex/467/index.html,711 Lake Shore Blvd  W ,2023-04-13T14:45:43,Coronation Park Toronto Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.40490539, 43.634382820000006]]}"
415,335,29312,Budapest Park,Budapest Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located at the east end of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/335/index.html,1575 Lake Shore Blvd  W ,2023-04-13T14:44:23,Budapest Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44929547000001, 43.63702114]]}"
416,956,6296,Mel Lastman Square,Mel Lastman Square Washroom,Washroom Building,,View centre hours,Located in the Civic Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/956/index.html,5100 Yonge St  ,2023-04-13T14:39:44,Mel Lastman Square Washroom,None,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.41434948, 43.76733477]]}"
417,1460,36488,East Don Parkland,East Don Parkland Washroom ,Washroom Building,"Accessible Stall, Child Change Table",9 a.m. to 10 p.m.,Located next to the entrance to the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/1460/index.html,1240 Sheppard Ave E,2023-04-13T14:39:44,East Don Parkland Washroom ,None,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.36582784999999, 43.77203894]]}"
418,824,2056,Central Arena,Central Arena Washroom,Washroom Building,,View arena hours,Located inside Central Arena.,https://www.toronto.ca/data/parks/prd/facilities/complex/824/index.html,50 Montgomery Rd  ,2023-04-13T14:39:44,Central Arena Washroom,None,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.51988153, 43.64861641]]}"
